"student_id","class","date","attendance","created_on","updated_on"
"140","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"140","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"140","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"140","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"140","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"140","Orange","2023-07-13","A","2023-07-13 08:39:19",NULL
"140","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"141","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"141","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"141","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"141","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"141","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"141","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"141","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"141","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"141","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"142","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"142","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"142","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"142","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"142","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"142","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"142","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"142","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"142","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"142","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"143","1","2023-07-15","A","2023-07-15 11:17:08",NULL
"143","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"143","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"143","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"143","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"143","Orange","2023-06-23","A","2023-06-23 08:50:26",NULL
"143","Orange","2023-07-10","A","2023-07-10 14:12:54",NULL
"143","Orange","2023-07-12","A","2023-07-12 08:28:05",NULL
"143","Orange","2023-07-13","A","2023-07-13 08:39:19",NULL
"143","Orange","2023-07-14","A","2023-07-14 08:32:56",NULL
"144","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"144","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"144","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"144","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"144","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"144","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"144","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"144","Purple","2023-07-14","A","2023-07-14 08:30:20","2023-07-14 08:35:13"
"144","Purple","2023-07-15","A","2023-07-15 11:14:28",NULL
"145","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"145","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"145","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"145","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"145","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"145","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"145","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"145","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"145","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"146","Purple","2023-06-19","A","2023-06-19 09:04:59",NULL
"146","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"146","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"146","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"146","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"146","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"146","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"146","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"146","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"147","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"147","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"147","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"147","Green","2023-06-21","A","2023-06-21 09:20:43",NULL
"147","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"147","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"147","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"147","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"147","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"147","Green","2023-07-14","A","2023-07-14 08:42:17",NULL
"147","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"148","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"148","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"148","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"148","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"148","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"148","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"148","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"148","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"148","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"148","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"148","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"149","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"149","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"149","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"149","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"149","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"149","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"149","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"149","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"149","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"149","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"150","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"150","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"150","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"150","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"150","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"150","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"150","Purple","2023-07-13","A","2023-07-13 08:44:13",NULL
"150","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"150","Purple","2023-07-15","A","2023-07-15 11:14:28",NULL
"151","1","2023-06-19","A","2023-06-19 09:07:19",NULL
"151","1","2023-06-20","A","2023-06-20 08:26:28",NULL
"151","1","2023-06-21","A","2023-06-21 09:21:30",NULL
"151","1","2023-06-22","A","2023-06-22 10:11:22",NULL
"151","1","2023-06-23","A","2023-06-23 08:45:05",NULL
"151","1","2023-07-10","A","2023-07-10 14:09:29",NULL
"151","1","2023-07-12","A","2023-07-12 08:29:36",NULL
"151","1","2023-07-13","A","2023-07-13 08:53:09",NULL
"151","1","2023-07-14","A","2023-07-14 08:36:43",NULL
"151","2A","2023-07-15","A","2023-07-15 09:10:07",NULL
"152","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"152","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"152","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"152","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"152","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"152","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"152","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"152","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"152","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"153","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"153","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"153","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"153","Purple","2023-06-22","A","2023-06-22 10:14:31",NULL
"153","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"153","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"153","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"153","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"153","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"154","Green","2023-06-14","A","2023-06-14 08:46:00",NULL
"154","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"154","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"154","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"154","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"154","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"154","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"154","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"154","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"154","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"154","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"155","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"155","Green","2023-06-19","A","2023-06-19 08:58:34",NULL
"155","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"155","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"155","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"155","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"155","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"155","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"155","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"155","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"155","Green","2023-07-15","A","2023-07-15 09:24:44",NULL
"156","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"156","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"156","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"156","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"156","Green","2023-06-22","A","2023-06-22 10:27:33",NULL
"156","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"156","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"156","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"156","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"156","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"156","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"157","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"157","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"157","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"157","Green","2023-06-21","A","2023-06-21 09:20:43",NULL
"157","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"157","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"157","Green","2023-07-10","A","2023-07-10 15:15:42",NULL
"157","Green","2023-07-12","A","2023-07-12 08:33:43",NULL
"157","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"157","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"157","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"158","1","2023-07-15","A","2023-07-15 11:17:08",NULL
"158","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"158","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"158","Orange","2023-06-21","A","2023-06-21 09:51:50",NULL
"158","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"158","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"158","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"158","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"158","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"158","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"159","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"159","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"159","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"159","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"159","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"159","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"159","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"159","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"159","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"160","Yellow","2023-06-20","P","2023-06-20 08:36:52",NULL
"160","Yellow","2023-06-21","P","2023-06-21 09:22:37",NULL
"160","Yellow","2023-06-23","P","2023-06-23 08:37:47",NULL
"160","Yellow","2023-07-10","A","2023-07-10 15:16:07",NULL
"160","Yellow","2023-07-12","P","2023-07-12 08:34:06",NULL
"160","Yellow","2023-07-13","P","2023-07-13 08:56:28",NULL
"160","Yellow","2023-07-14","P","2023-07-14 08:42:44",NULL
"160","Yellow","2023-07-15","P","2023-07-15 09:25:05",NULL
"161","1","2023-06-19","A","2023-06-19 09:07:19",NULL
"161","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"161","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"161","1","2023-06-22","A","2023-06-22 10:11:22",NULL
"161","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"161","1","2023-07-10","A","2023-07-10 14:09:29",NULL
"161","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"161","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"161","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"161","2A","2023-07-15","A","2023-07-15 09:10:07",NULL
"162","Yellow","2023-06-20","P","2023-06-20 08:36:52",NULL
"162","Yellow","2023-06-21","P","2023-06-21 09:22:37",NULL
"162","Yellow","2023-06-23","P","2023-06-23 08:37:47",NULL
"162","Yellow","2023-07-10","P","2023-07-10 15:16:07",NULL
"162","Yellow","2023-07-12","A","2023-07-12 08:34:06",NULL
"162","Yellow","2023-07-13","A","2023-07-13 08:56:28",NULL
"162","Yellow","2023-07-14","P","2023-07-14 08:42:44",NULL
"162","Yellow","2023-07-15","P","2023-07-15 09:25:05",NULL
"163","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"163","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"163","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"163","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"163","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"163","1","2023-07-10","P","2023-07-10 14:09:29",NULL
"163","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"163","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"163","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"163","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"164","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"164","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"164","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"164","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"164","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"164","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"164","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"164","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"164","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"165","1","2023-06-19","A","2023-06-19 09:07:19",NULL
"165","1","2023-06-20","A","2023-06-20 08:26:28",NULL
"165","1","2023-06-21","A","2023-06-21 09:21:30",NULL
"165","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"165","1","2023-06-23","A","2023-06-23 08:45:05",NULL
"165","1","2023-07-10","P","2023-07-10 14:09:29",NULL
"165","1","2023-07-12","A","2023-07-12 08:29:36",NULL
"165","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"165","1","2023-07-14","A","2023-07-14 08:36:43",NULL
"165","2A","2023-07-15","A","2023-07-15 09:10:07",NULL
"166","Yellow","2023-06-20","A","2023-06-20 08:36:52",NULL
"166","Yellow","2023-06-21","P","2023-06-21 09:22:37",NULL
"166","Yellow","2023-06-23","P","2023-06-23 08:37:47",NULL
"166","Yellow","2023-07-10","A","2023-07-10 15:16:07",NULL
"166","Yellow","2023-07-12","A","2023-07-12 08:34:06",NULL
"166","Yellow","2023-07-13","A","2023-07-13 08:56:28",NULL
"166","Yellow","2023-07-14","A","2023-07-14 08:42:44",NULL
"166","Yellow","2023-07-15","A","2023-07-15 09:25:05",NULL
"167","Yellow","2023-06-20","A","2023-06-20 08:36:52",NULL
"167","Yellow","2023-06-21","P","2023-06-21 09:22:37",NULL
"167","Yellow","2023-06-23","P","2023-06-23 08:37:47",NULL
"167","Yellow","2023-07-10","A","2023-07-10 15:16:07",NULL
"167","Yellow","2023-07-12","A","2023-07-12 08:34:06",NULL
"167","Yellow","2023-07-13","A","2023-07-13 08:56:28",NULL
"167","Yellow","2023-07-14","A","2023-07-14 08:42:44",NULL
"167","Yellow","2023-07-15","A","2023-07-15 09:25:05",NULL
"169","2B","2023-06-19","A","2023-06-19 09:16:37",NULL
"169","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"169","2B","2023-06-21","P","2023-06-21 09:05:34",NULL
"169","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"169","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"169","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"169","2B","2023-07-12","A","2023-07-12 08:38:09",NULL
"169","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"169","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"169","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"170","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"170","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"170","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"170","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"170","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"170","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"170","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"170","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"170","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"170","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"171","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"171","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"171","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"171","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"171","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"171","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"171","Green","2023-07-10","A","2023-07-10 15:15:42",NULL
"171","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"171","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"171","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"171","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"172","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"172","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"172","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"172","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"172","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"172","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"172","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"172","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"172","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"172","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"173","2A","2023-06-19","A","2023-06-19 09:15:18",NULL
"173","2A","2023-06-20","A","2023-06-20 08:30:58",NULL
"173","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"173","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"173","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"173","2A","2023-07-10","A","2023-07-10 14:18:30",NULL
"173","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"173","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"173","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"173","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"174","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"174","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"174","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"174","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"174","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"174","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"174","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"174","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"174","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"174","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"175","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"175","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"175","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"175","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"175","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"175","1","2023-07-10","A","2023-07-10 14:09:29",NULL
"175","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"175","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"175","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"175","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"176","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"176","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"176","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"176","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"176","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"176","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"176","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"176","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"176","Purple","2023-07-15","A","2023-07-15 11:14:28",NULL
"177","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"177","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"177","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"177","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"177","Red","2023-06-23","A","2023-06-23 08:36:00",NULL
"177","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"177","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"177","Red","2023-07-13","A","2023-07-13 08:51:01",NULL
"177","Red","2023-07-14","A","2023-07-14 08:35:28",NULL
"177","Red","2023-07-15","A","2023-07-15 09:05:53",NULL
"178","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"178","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"178","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"178","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"178","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"178","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"178","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"178","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"178","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"178","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"179","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"179","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"179","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"179","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"179","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"179","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"179","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"179","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"179","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"179","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"180","Purple","2023-06-19","A","2023-06-19 09:04:59",NULL
"180","Purple","2023-06-20","A","2023-06-20 08:27:39",NULL
"180","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"180","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"180","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"180","Purple","2023-07-12","A","2023-07-12 08:26:37",NULL
"180","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"180","Purple","2023-07-14","A","2023-07-14 08:30:20",NULL
"180","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"181","2B","2023-06-19","P","2023-06-19 09:16:37",NULL
"181","2B","2023-06-20","P","2023-06-20 08:31:23",NULL
"181","2B","2023-06-21","A","2023-06-21 09:05:34",NULL
"181","2B","2023-06-22","P","2023-06-22 10:18:10",NULL
"181","2B","2023-06-23","P","2023-06-23 08:56:37",NULL
"181","2B","2023-07-10","A","2023-07-10 14:20:38",NULL
"181","2B","2023-07-12","P","2023-07-12 08:38:09",NULL
"181","2B","2023-07-13","P","2023-07-13 08:53:08",NULL
"181","2B","2023-07-14","P","2023-07-14 08:46:27",NULL
"181","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"183","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"183","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"183","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"183","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"183","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"183","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"183","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"183","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"183","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"183","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"185","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"185","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"185","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"185","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"185","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"185","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"185","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"185","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"185","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"185","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"186","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"186","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"186","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"186","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"186","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"186","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
"186","2A","2023-07-12","P","2023-07-12 08:36:52",NULL
"186","2A","2023-07-13","P","2023-07-13 08:54:58",NULL
"186","2A","2023-07-14","P","2023-07-14 08:45:06",NULL
"186","3A","2023-07-15","P","2023-07-15 08:34:30",NULL
"187","2A","2023-06-19","P","2023-06-19 09:15:18",NULL
"187","2A","2023-06-20","P","2023-06-20 08:30:58",NULL
"187","2A","2023-06-21","P","2023-06-21 09:05:05",NULL
"187","2A","2023-06-22","P","2023-06-22 10:17:25",NULL
"187","2A","2023-06-23","P","2023-06-23 08:55:34",NULL
"187","2A","2023-07-10","P","2023-07-10 14:18:30",NULL
